id;cargill;cargillshare;c1;cshare1;c2;cshare2;c3;cshare3;c4;cshare4;c5;cshare5;
8453;CARGILL;0;AGROPALMA;100;;;;;;;;
8454;CARGILL;100;OUTROS;0;;;;;;;;
8455;CARGILL;100;OUTROS;0;;;;;;;;
8456;CARGILL;100;OUTROS;0;;;;;;;;
8457;CARGILL;0;OUTROS;100;;;;;;;;
8458;CARGILL;0;;;;;;;;;;
8459;CARGILL;0;;;;;;;;;;
8460;CARGILL;0;;;;;;;;;;
8461;CARGILL;0;;;;;;;;;;
8462;CARGILL;0;;;;;;;;;;
8463;CARGILL;0;;;;;;;;;;
8464;CARGILL;0;INGREDION;100;;;;;;;;
8466;CARGILL;0;INGREDION;100;;;;;;;;
8468;CARGILL;100;BARRY CALLEBAUT;0;;;;;;;;
8469;CARGILL;0;;;;;;;;;;
8470;CARGILL;0;;;;;;;;;;
8475;CARGILL;100;;;;;;;;;;
8476;CARGILL;100;;;;;;;;;;
8477;CARGILL;100;;;;;;;;;;
8478;CARGILL;100;;;;;;;;;;
8479;CARGILL;100;;;;;;;;;;
8480;CARGILL;0;;;;;;;;;;
8481;CARGILL;0;TATE & LYLE;100;;;;;;;;
8482;CARGILL;0;INGREDION;100;;;;;;;;
8483;CARGILL;0;INGREDION;100;;;;;;;;
8484;CARGILL;0;TATE & LYLE;100;;;;;;;;
8485;CARGILL;0;;;;;;;;;;
8486;CARGILL;0;;;;;;;;;;
8487;CARGILL;100;;;;;;;;;;
8488;CARGILL;100;;;;;;;;;;
8489;CARGILL;0;;;;;;;;;;
8490;CARGILL;0;;;;;;;;;;
8492;CARGILL;0;;;;;;;;;;
8493;CARGILL;0;;;;;;;;;;
8495;CARGILL;100;;;;;;;;;;
8496;CARGILL;100;;;;;;;;;;
8497;CARGILL;0;;;;;;;;;;
8498;CARGILL;0;;;;;;;;;;
8499;CARGILL;100;;;;;;;;;;
8500;CARGILL;100;;;;;;;;;;
8501;CARGILL;100;INGREDION;0;;;;;;;;
8502;CARGILL;100;INGREDION;0;;;;;;;;
8505;CARGILL;100;;;;;;;;;;
8507;CARGILL;0;;;;;;;;;;
8508;CARGILL;100;;;;;;;;;;
8509;CARGILL;100;;;;;;;;;;
8510;CARGILL;0;;;;;;;;;;
8511;CARGILL;100;;;;;;;;;;
8512;CARGILL;0;;;;;;;;;;
8513;CARGILL;0;;;;;;;;;;
8514;CARGILL;0;;;;;;;;;;
8515;CARGILL;100;;;;;;;;;;
8517;CARGILL;0;;;;;;;;;;
8518;CARGILL;0;;;;;;;;;;
8519;CARGILL;100;;;;;;;;;;
8520;CARGILL;100;;;;;;;;;;
8521;CARGILL;100;;;;;;;;;;
8522;CARGILL;0;;;;;;;;;;
8523;CARGILL;100;;;;;;;;;;
8524;CARGILL;0;;;;;;;;;;
8525;CARGILL;100;;;;;;;;;;
8526;CARGILL;100;;;;;;;;;;
8527;CARGILL;0;BARRY CALLEBAUT;100;;;;;;;;
8528;CARGILL;100;INGREDION;0;;;;;;;;
8529;CARGILL;50;INGREDION;50;;;;;;;;
8530;CARGILL;100;;;;;;;;;;
8531;CARGILL;100;;;;;;;;;;
8532;CARGILL;0;INGREDION;100;;;;;;;;
8536;CARGILL;100;;;;;;;;;;
8537;CARGILL;0;;;;;;;;;;
8538;CARGILL;0;;;;;;;;;;
8539;CARGILL;0;;;;;;;;;;
8540;CARGILL;0;;;;;;;;;;
8541;CARGILL;0;;;;;;;;;;
8542;CARGILL;0;;;;;;;;;;
8543;CARGILL;70;BARRY CALLEBAUT;30;;;;;;;;
8545;CARGILL;100;INGREDION;0;;;;;;;;
8546;CARGILL;0;;;;;;;;;;
8547;CARGILL;100;;;;;;;;;;
8548;CARGILL;100;;;;;;;;;;
8549;CARGILL;0;;;;;;;;;;
8550;CARGILL;100;;;;;;;;;;
8551;CARGILL;100;;;;;;;;;;
8552;CARGILL;0;;;;;;;;;;
8553;CARGILL;100;;;;;;;;;;
8554;CARGILL;100;;;;;;;;;;
8555;CARGILL;100;;;;;;;;;;
8556;CARGILL;0;INGREDION;100;;;;;;;;
8558;CARGILL;0;;;;;;;;;;
8560;CARGILL;0;;;;;;;;;;
8561;CARGILL;0;;;;;;;;;;
8562;CARGILL;0;;;;;;;;;;
8563;CARGILL;100;;;;;;;;;;
8564;CARGILL;100;;;;;;;;;;
8565;CARGILL;100;;;;;;;;;;
8566;CARGILL;0;;;;;;;;;;
8567;CARGILL;40;BUNGE;60;;;;;;;;
8568;CARGILL;0;AAK;100;;;;;;;;
8569;CARGILL;0;BUNGE;100;;;;;;;;
8570;CARGILL;100;;;;;;;;;;
8571;CARGILL;100;;;;;;;;;;
8572;CARGILL;100;;;;;;;;;;
8573;CARGILL;100;;;;;;;;;;
8574;CARGILL;100;;;;;;;;;;
8575;CARGILL;100;;;;;;;;;;
8576;CARGILL;100;;;;;;;;;;
8577;CARGILL;100;;;;;;;;;;
8578;CARGILL;100;;;;;;;;;;
8579;CARGILL;100;;;;;;;;;;
8580;CARGILL;100;;;;;;;;;;
8581;CARGILL;0;;;;;;;;;;
8582;CARGILL;0;;;;;;;;;;
8584;CARGILL;0;;;;;;;;;;
8585;CARGILL;0;;;;;;;;;;
8586;CARGILL;0;;;;;;;;;;
8587;CARGILL;0;;;;;;;;;;
8588;CARGILL;0;;;;;;;;;;
8590;CARGILL;0;;;;;;;;;;
8591;CARGILL;0;;;;;;;;;;
8592;CARGILL;0;;;;;;;;;;
8593;CARGILL;0;;;;;;;;;;
8594;CARGILL;0;;;;;;;;;;
8595;CARGILL;0;;;;;;;;;;
8596;CARGILL;0;;;;;;;;;;
8597;CARGILL;0;OUTROS;100;;;;;;;;
8602;CARGILL;0;BARRY CALLEBAUT;100;;;;;;;;
8603;CARGILL;100;;;;;;;;;;
8604;CARGILL;100;;;;;;;;;;
8605;CARGILL;100;;;;;;;;;;
8606;CARGILL;0;;;;;;;;;;
8607;CARGILL;25;BARRY CALLEBAUT;75;;;;;;;;
8608;CARGILL;0;;;;;;;;;;
8609;CARGILL;60;DUPONT;40;;;;;;;;
8610;CARGILL;0;;;;;;;;;;
8611;CARGILL;100;;;;;;;;;;
8613;CARGILL;20;INGREDION;80;;;;;;;;
8614;CARGILL;100;;;;;;;;;;
8615;CARGILL;100;;;;;;;;;;
8616;CARGILL;0;;;;;;;;;;
8617;CARGILL;0;;;;;;;;;;
8618;CARGILL;25;BARRY CALLEBAUT;75;;;;;;;;
8619;CARGILL;0;;;;;;;;;;
8620;CARGILL;60;DUPONT;40;;;;;;;;
8621;CARGILL;0;;;;;;;;;;
8622;CARGILL;0;;;;;;;;;;
8623;CARGILL;0;;;;;;;;;;
8624;CARGILL;0;;;;;;;;;;
8625;CARGILL;0;;;;;;;;;;
8626;CARGILL;0;;;;;;;;;;
8627;CARGILL;40;BARRY CALLEBAUT;60;;;;;;;;
8628;CARGILL;0;;;;;;;;;;
8629;CARGILL;0;;;;;;;;;;
8630;CARGILL;100;;;;;;;;;;
8631;CARGILL;0;BUNGE;100;;;;;;;;
8632;CARGILL;0;BUNGE;100;;;;;;;;
8633;CARGILL;50;BUNGE;50;;;;;;;;
8634;CARGILL;100;;;;;;;;;;
8635;CARGILL;62;BUNGE;38;;;;;;;;
8636;CARGILL;71;BUNGE;29;;;;;;;;
8637;CARGILL;71;BUNGE;29;;;;;;;;
8638;CARGILL;71;BUNGE;29;;;;;;;;
8639;CARGILL;100;;;;;;;;;;
8640;CARGILL;0;;;;;;;;;;
8641;CARGILL;0;BUNGE;100;;;;;;;;
8642;CARGILL;10;BUNGE;90;;;;;;;;
8643;CARGILL;0;BUNGE;100;;;;;;;;
8644;CARGILL;10;BUNGE;90;;;;;;;;
8645;CARGILL;0;BUNGE;100;;;;;;;;
8646;CARGILL;53;BUNGE;47;;;;;;;;
8647;CARGILL;100;;;;;;;;;;
8648;CARGILL;100;;;;;;;;;;
8649;CARGILL;100;;;;;;;;;;
8650;CARGILL;0;;;;;;;;;;
8651;CARGILL;100;;;;;;;;;;
8652;CARGILL;100;;;;;;;;;;
8653;CARGILL;100;;;;;;;;;;
8654;CARGILL;50;BUNGE;50;;;;;;;;
8655;CARGILL;0;BUNGE;100;;;;;;;;
8656;CARGILL;100;;;;;;;;;;
8657;CARGILL;30;BARRY CALLEBAUT;60;OLAM;10;;;;;;
8658;CARGILL;5;BARRY CALLEBAUT;95;;;;;;;;
8659;CARGILL;0;OUTROS;100;;;;;;;;
8660;CARGILL;0;DISTRIBUIDORES;100;;;;;;;;
8661;CARGILL;0;DISTRIBUIDORES;100;;;;;;;;
8662;CARGILL;0;OUTROS;100;;;;;;;;
8663;CARGILL;100;;;;;;;;;;
8664;CARGILL;20;OLAM;80;;;;;;;;
8665;CARGILL;100;;;;;;;;;;
8666;CARGILL;0;OUTROS;100;;;;;;;;
8667;CARGILL;100;;;;;;;;;;
8668;CARGILL;100;;;;;;;;;;
8669;CARGILL;20;BARRY CALLEBAUT;80;;;;;;;;
8670;CARGILL;0;OUTROS;100;;;;;;;;
8671;CARGILL;100;;;;;;;;;;
8672;CARGILL;0;OUTROS;100;;;;;;;;
8673;CARGILL;0;OUTROS;100;;;;;;;;
8674;CARGILL;0;OUTROS;100;;;;;;;;
8675;CARGILL;0;INGREDION;100;;;;;;;;
8676;CARGILL;100;;;;;;;;;;
8677;CARGILL;50;CARAMURU;50;;;;;;;;
8678;CARGILL;0;OUTROS;100;;;;;;;;
8679;CARGILL;0;OUTROS;100;;;;;;;;
8680;CARGILL;0;OUTROS;100;;;;;;;;
8681;CARGILL;0;OUTROS;100;;;;;;;;
8682;CARGILL;0;OUTROS;100;;;;;;;;
8683;CARGILL;0;OUTROS;100;;;;;;;;
8684;CARGILL;0;OUTROS;100;;;;;;;;
8685;CARGILL;0;OUTROS;100;;;;;;;;
8686;CARGILL;0;OUTROS;100;;;;;;;;
8687;CARGILL;0;OUTROS;100;;;;;;;;
8688;CARGILL;0;INGREDION;100;;;;;;;;
8689;CARGILL;0;OUTROS;100;;;;;;;;
8690;CARGILL;0;OUTROS;100;;;;;;;;
8691;CARGILL;0;OUTROS;100;;;;;;;;
8692;CARGILL;0;OUTROS;100;;;;;;;;
8693;CARGILL;0;OUTROS;100;;;;;;;;
8694;CARGILL;0;OUTROS;100;;;;;;;;
8695;CARGILL;50;BARRY CALLEBAUT;50;;;;;;;;
8696;CARGILL;0;OUTROS;100;;;;;;;;
8697;CARGILL;0;BARRY CALLEBAUT;100;;;;;;;;
8698;CARGILL;0;OUTROS;100;;;;;;;;
8699;CARGILL;0;OUTROS;100;;;;;;;;
8700;CARGILL;0;DISTRIBUIDORES;100;;;;;;;;
8701;CARGILL;0;DISTRIBUIDORES;100;;;;;;;;
8702;CARGILL;0;OUTROS;100;;;;;;;;
8703;CARGILL;0;OUTROS;100;;;;;;;;
8704;CARGILL;50;INGREDION;50;;;;;;;;
8705;CARGILL;100;;;;;;;;;;
8706;CARGILL;100;;;;;;;;;;
8713;CARGILL;100;;;;;;;;;;
8714;CARGILL;0;OUTROS;100;;;;;;;;
8715;CARGILL;0;DISTRIBUIDORES;100;;;;;;;;
8716;CARGILL;0;OUTROS;100;;;;;;;;
8717;CARGILL;0;OUTROS;100;;;;;;;;
8718;CARGILL;0;OUTROS;100;;;;;;;;
8719;CARGILL;0;OUTROS;100;;;;;;;;
8720;CARGILL;0;OUTROS;100;;;;;;;;
8721;CARGILL;0;INGREDION;100;;;;;;;;
8722;CARGILL;0;OUTROS;100;;;;;;;;
8723;CARGILL;100;;;;;;;;;;
8724;CARGILL;100;INGREDION;0;;;;;;;;
8725;CARGILL;0;OUTROS;100;;;;;;;;
8726;CARGILL;0;CARAMURU;50;OUTROS;50;;;;;;
8727;CARGILL;100;;;;;;;;;;
8728;CARGILL;0;OUTROS;100;;;;;;;;
8729;CARGILL;100;;;;;;;;;;
8730;CARGILL;0;OUTROS;100;;;;;;;;
8731;CARGILL;0;OUTROS;100;;;;;;;;
8732;CARGILL;100;;;;;;;;;;
8733;CARGILL;100;;;;;;;;;;
8740;CARGILL;100;;;;;;;;;;
8741;CARGILL;100;;;;;;;;;;
8742;CARGILL;90;BARRY CALLEBAUT;10;;;;;;;;
8743;CARGILL;100;;;;;;;;;;
8744;CARGILL;100;;;;;;;;;;
8745;CARGILL;0;;;;;;;;;;
8746;CARGILL;100;;;;;;;;;;
8747;CARGILL;40;BARRY CALLEBAUT;10;OLAM;50;;;;;;
8748;CARGILL;0;OUTROS;100;;;;;;;;
8749;CARGILL;30;BARRY CALLEBAUT;50;OLAM;20;;;;;;
8750;CARGILL;100;;;;;;;;;;
8751;CARGILL;0;OUTROS;100;;;;;;;;
8752;CARGILL;0;DISTRIBUIDORES;100;;;;;;;;
8753;CARGILL;50;INGREDION;50;;;;;;;;
8754;CARGILL;0;OUTROS;100;;;;;;;;
8755;CARGILL;50;CARAMURU;50;;;;;;;;
8756;CARGILL;0;OUTROS;100;;;;;;;;
8757;CARGILL;0;OUTROS;100;;;;;;;;
8758;CARGILL;0;OUTROS;100;;;;;;;;
8759;CARGILL;0;OUTROS;100;;;;;;;;
8760;CARGILL;0;OUTROS;100;;;;;;;;
8761;CARGILL;0;OUTROS;100;;;;;;;;
8762;CARGILL;0;OUTROS;100;;;;;;;;
8763;CARGILL;0;OUTROS;100;;;;;;;;
8768;CARGILL;100;;;;;;;;;;
8769;CARGILL;100;;;;;;;;;;
8770;CARGILL;0;OUTROS;100;;;;;;;;
8771;CARGILL;0;OUTROS;100;;;;;;;;
8772;CARGILL;0;BARRY CALLEBAUT;100;;;;;;;;
8773;CARGILL;50;INGREDION;50;;;;;;;;
8774;CARGILL;50;INGREDION;50;;;;;;;;
8775;CARGILL;50;INGREDION;50;;;;;;;;
8776;CARGILL;100;;;;;;;;;;
8777;CARGILL;0;OUTROS;100;;;;;;;;
8779;CARGILL;0;OUTROS;100;;;;;;;;
8780;CARGILL;0;OUTROS;100;;;;;;;;
8781;CARGILL;0;OUTROS;100;;;;;;;;
8782;CARGILL;0;OUTROS;100;;;;;;;;
8783;CARGILL;100;;;;;;;;;;
8784;CARGILL;0;OUTROS;100;;;;;;;;
8785;CARGILL;0;OUTROS;100;;;;;;;;
8786;CARGILL;0;OUTROS;100;;;;;;;;
8787;CARGILL;0;OUTROS;100;;;;;;;;
8788;CARGILL;0;OUTROS;100;;;;;;;;
8789;CARGILL;0;OUTROS;100;;;;;;;;
8790;CARGILL;0;OUTROS;100;;;;;;;;
8791;CARGILL;0;OUTROS;100;;;;;;;;
8792;CARGILL;0;OUTROS;100;;;;;;;;
8793;CARGILL;0;OUTROS;100;;;;;;;;
8794;CARGILL;0;OUTROS;100;;;;;;;;
8795;CARGILL;0;OUTROS;100;;;;;;;;
8796;CARGILL;0;OUTROS;100;;;;;;;;
8797;CARGILL;30;INGREDION;70;;;;;;;;
8798;CARGILL;50;INGREDION;50;;;;;;;;
8799;CARGILL;100;;;;;;;;;;
8800;CARGILL;0;AGROPALMA;100;;;;;;;;
8801;CARGILL;100;;;;;;;;;;
8802;CARGILL;90;AAK;10;;;;;;;;
8803;CARGILL;90;AAK;10;;;;;;;;
8804;CARGILL;0;OUTROS;100;;;;;;;;
8805;CARGILL;100;;;;;;;;;;
8806;CARGILL;0;OUTROS;100;;;;;;;;
8807;CARGILL;100;;;;;;;;;;
8808;CARGILL;100;;;;;;;;;;
8809;CARGILL;100;;;;;;;;;;
8810;CARGILL;0;AAK;100;;;;;;;;
8811;CARGILL;50;AAK;50;;;;;;;;
8812;CARGILL;100;;;;;;;;;;
8813;CARGILL;50;AAK;50;;;;;;;;
8814;CARGILL;50;AAK;50;;;;;;;;
8815;CARGILL;0;AGROPALMA;100;;;;;;;;
8816;CARGILL;0;OUTROS;100;;;;;;;;
8817;CARGILL;100;;;;;;;;;;
8818;CARGILL;0;AAK;100;;;;;;;;
8819;CARGILL;30;AAK;70;;;;;;;;
8820;CARGILL;0;AAK;100;;;;;;;;
8821;CARGILL;100;;;;;;;;;;
8822;CARGILL;100;;;;;;;;;;
8823;CARGILL;0;BUNGE;100;;;;;;;;
8824;CARGILL;0;OUTROS;100;;;;;;;;
8825;CARGILL;100;;;;;;;;;;
8826;CARGILL;100;;;;;;;;;;
8827;CARGILL;0;OUTROS;100;;;;;;;;
8828;CARGILL;0;OUTROS;100;;;;;;;;
8829;CARGILL;0;OUTROS;100;;;;;;;;
8830;CARGILL;0;OLAM;80;BARRY CALLEBAUT;20;;;;;;
8831;CARGILL;0;BARRY CALLEBAUT;20;OLAM;80;;;;;;
8832;CARGILL;0;OUTROS;100;;;;;;;;
8833;CARGILL;0;OUTROS;100;;;;;;;;
8834;CARGILL;0;OUTROS;100;;;;;;;;
8835;CARGILL;0;OUTROS;100;;;;;;;;
8836;CARGILL;0;OLAM;80;BARRY CALLEBAUT;20;;;;;;
8837;CARGILL;0;OLAM;80;BARRY CALLEBAUT;20;;;;;;
8838;CARGILL;0;OLAM;80;BARRY CALLEBAUT;20;;;;;;
8839;CARGILL;0;BARRY CALLEBAUT;20;OLAM;80;;;;;;
8840;CARGILL;0;OLAM;80;BARRY CALLEBAUT;20;;;;;;
8841;CARGILL;0;OLAM;80;BARRY CALLEBAUT;20;;;;;;
8842;CARGILL;0;OLAM;80;BARRY CALLEBAUT;20;;;;;;
8843;CARGILL;0;BARRY CALLEBAUT;20;OLAM;80;;;;;;
8844;CARGILL;100;TATE & LYLE;0;;;;;;;;
8845;CARGILL;0;TATE & LYLE;100;;;;;;;;
8846;CARGILL;50;TATE & LYLE;50;;;;;;;;
8847;CARGILL;90;TATE & LYLE;10;;;;;;;;
8848;CARGILL;90;TATE & LYLE;10;;;;;;;;
8851;CARGILL;100;;;;;;;;;;
8852;CARGILL;100;;;;;;;;;;
8853;CARGILL;46;INGREDION;54;;;;;;;;
8854;CARGILL;0;INGREDION;100;;;;;;;;
8855;CARGILL;100;INGREDION;0;;;;;;;;
8856;CARGILL;90;DUPONT;10;;;;;;;;
8857;CARGILL;90;OUTROS;10;;;;;;;;
8858;CARGILL;0;;;;;;;;;;
8859;CARGILL;0;OLAM;80;BARRY CALLEBAUT;20;;;;;;
8860;CARGILL;0;OLAM;80;BARRY CALLEBAUT;20;;;;;;
8861;CARGILL;0;OLAM;80;BARRY CALLEBAUT;20;;;;;;
8862;CARGILL;0;BARRY CALLEBAUT;20;OLAM;80;;;;;;
8863;CARGILL;0;BARRY CALLEBAUT;20;OLAM;80;;;;;;
8864;CARGILL;0;OLAM;80;BARRY CALLEBAUT;20;;;;;;
8865;CARGILL;0;OLAM;80;BARRY CALLEBAUT;20;;;;;;
8866;CARGILL;0;OLAM;80;BARRY CALLEBAUT;20;;;;;;
8867;CARGILL;0;OLAM;80;BARRY CALLEBAUT;20;;;;;;
8868;CARGILL;0;OLAM;80;BARRY CALLEBAUT;20;;;;;;
8869;CARGILL;0;OLAM;80;BARRY CALLEBAUT;20;;;;;;
8870;CARGILL;0;BARRY CALLEBAUT;20;OLAM;80;;;;;;
8871;CARGILL;0;TATE & LYLE;100;;;;;;;;
8872;CARGILL;0;TATE & LYLE;100;;;;;;;;
8873;CARGILL;100;INGREDION;0;;;;;;;;
8874;CARGILL;90;DUPONT;10;;;;;;;;
8875;CARGILL;100;;;;;;;;;;
8876;CARGILL;100;;;;;;;;;;
8877;CARGILL;100;;;;;;;;;;
8878;CARGILL;0;;;;;;;;;;
8879;CARGILL;0;;;;;;;;;;
8880;CARGILL;0;CHINA (CHINESE PRODUCTS);100;;;;;;;;
8881;CARGILL;0;CHINA (CHINESE PRODUCTS);100;;;;;;;;
8882;CARGILL;80;AAK;20;;;;;;;;
8883;CARGILL;20;AAK;80;;;;;;;;
8884;CARGILL;100;;;;;;;;;;
8885;CARGILL;20;AAK;80;;;;;;;;
8886;CARGILL;0;BUNGE;100;;;;;;;;
8887;CARGILL;0;OUTROS;100;;;;;;;;
8888;CARGILL;0;AAK;100;;;;;;;;
8889;CARGILL;80;AAK;20;;;;;;;;
8890;CARGILL;100;;;;;;;;;;
8891;CARGILL;0;AAK;100;;;;;;;;
8892;CARGILL;0;AAK;100;;;;;;;;
8893;CARGILL;100;;;;;;;;;;
8894;CARGILL;0;BUNGE;100;;;;;;;;
8895;CARGILL;20;AAK;80;;;;;;;;
8896;CARGILL;0;OUTROS;100;;;;;;;;
8897;CARGILL;100;BUNGE;0;;;;;;;;
8898;CARGILL;0;AAK;100;;;;;;;;
8899;CARGILL;0;OUTROS;100;;;;;;;;
8900;CARGILL;20;AAK;80;;;;;;;;
8901;CARGILL;100;BUNGE;0;;;;;;;;
8902;CARGILL;0;AAK;100;;;;;;;;
8903;CARGILL;100;BUNGE;0;;;;;;;;
8904;CARGILL;20;AAK;80;;;;;;;;
8905;CARGILL;0;AAK;100;;;;;;;;
8906;CARGILL;80;DUPONT;10;IMCOPA;10;;;;;;
8907;CARGILL;100;;;;;;;;;;
8908;CARGILL;10;BARRY CALLEBAUT;90;;;;;;;;
8909;CARGILL;10;BARRY CALLEBAUT;90;;;;;;;;
8911;CARGILL;0;TATE & LYLE;100;;;;;;;;
8912;CARGILL;80;INGREDION;20;;;;;;;;
8913;CARGILL;60;INGREDION;40;;;;;;;;
8914;CARGILL;20;INGREDION;80;;;;;;;;
8915;CARGILL;100;;;;;;;;;;
8916;CARGILL;100;;;;;;;;;;
8917;CARGILL;100;OUTROS;0;;;;;;;;
8918;CARGILL;60;OUTROS;40;;;;;;;;
8919;CARGILL;100;;;;;;;;;;
8920;CARGILL;70;OUTROS;30;;;;;;;;
8921;CARGILL;100;;;;;;;;;;
8923;CARGILL;0;;;;;;;;;;
8924;CARGILL;100;OUTROS;0;;;;;;;;
8925;CARGILL;10;INGREDION;90;;;;;;;;
8926;CARGILL;100;;;;;;;;;;
8927;CARGILL;100;;;;;;;;;;
